link_properti;nama_properti;alamat;kelurahan;kecamatan;kota;provinsi;jenis_kost;fasilitas_gedung;tipe_kamar;room_area;harga_room_bulanan
https://infokost.id/listing/kost-grinting-kebayoran-baru-jakarta-selatan/;Kost Grinting Kebayoran Baru Jakarta Selatan;JL. Grinting 2 No.20 Rt.5/Rw.5 Pulo, Kebayoran baru, Jakarta Selatan;PULO;KEBAYORAN BARU;KOTA JAKARTA SELATAN;DKI JAKARTA;Kost Campur;AC-Area parkir-Dapur-Jendela Menghadap Luar-Kulkas-Wifi-Stasiun MRT Blok A-Stasiun MRT M BCA-Blok M Square-ITC Fatmawati;B;12;2500000
https://infokost.id/listing/emerald-apartment-pondok-aren-tangerang-selatan/;Emerald Apartment Pondok Aren Tangerang Selatan;Pondok Aren Tangerang Selatan;PARIGI;PONDOK AREN;KOTA TANGERANG SELATAN;BANTEN;Kost Putri;AC-Access Card-Area parkir-CCTV-Cleaning service-Dapur-Dispenser-Gym-British School Jakarta-Rumah Sakit Pondok Indah Bintaro Jaya-SMAK Penabur Bintaro Jaya-Coffe Shop;King Size Bed (Double Bed);15;5000000
https://infokost.id/listing/emerald-apartment-pondok-aren-tangerang-selatan/;Emerald Apartment Pondok Aren Tangerang Selatan;Pondok Aren Tangerang Selatan;PARIGI;PONDOK AREN;KOTA TANGERANG SELATAN;BANTEN;Kost Putri;AC-Access Card-Area parkir-CCTV-Cleaning service-Dapur-Dispenser-Gym-British School Jakarta-Rumah Sakit Pondok Indah Bintaro Jaya-SMAK Penabur Bintaro Jaya-Coffe Shop;Single Bed;7;4000000
https://infokost.id/listing/kost-g-kemandoran-kebayoran-lama-jakarta-selatan/;Kost G Kemandoran Kebayoran Lama Jakarta Selatan;Jalan Pulo Mawar Dalam 1 No 3 Rt 007 Rw 004 Grogol Utara Kebayoran Lama Jakarta Selatan;GROGOL UTARA;KEBAYORAN LAMA;KOTA JAKARTA SELATAN;DKI JAKARTA;Kost Putra;AC-Area parkir-CCTV-Dispenser-Jendela Menghadap Luar-Kompor-Kulkas-Laundry-Gelora Bung Karno-Stasiun Palmerah-Grand ITC Permata Hijau.;Standard Room;9;1500000
https://infokost.id/listing/kost-g-kemandoran-kebayoran-lama-jakarta-selatan/;Kost G Kemandoran Kebayoran Lama Jakarta Selatan;Jalan Pulo Mawar Dalam 1 No 3 Rt 007 Rw 004 Grogol Utara Kebayoran Lama Jakarta Selatan;GROGOL UTARA;KEBAYORAN LAMA;KOTA JAKARTA SELATAN;DKI JAKARTA;Kost Putra;AC-Area parkir-CCTV-Dispenser-Jendela Menghadap Luar-Kompor-Kulkas-Laundry-Gelora Bung Karno-Stasiun Palmerah-Grand ITC Permata Hijau.;Exclusive Room;16;1700000
https://infokost.id/listing/apartemen-kalibata-city-tipe-2br-fully-furnished-tw-raffles-lt-21cc-pancoran-jakarta-selatan/;Apartemen Kalibata City Tipe 2BR Fully Furnished Tw Raffles Lt 21CC Pancoran Jakarta Selatan;Jl. Raya Kalibata No.09/04, RT.1 Rt/RW.4, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750;RAWAJATI;PANCORAN;KOTA JAKARTA SELATAN;DKI JAKARTA;Kost Campur;AC-Access Card-Area parkir-CCTV-Dapur-Dispenser-Gym-IPL Exclude-Stasiun Duren Kalibata-Coffe Shop-Kalibata XXI-Puskesmas;Kamar Tidur Utama;12;4500000
https://infokost.id/listing/apartemen-kalibata-city-tipe-2br-fully-furnished-tw-raffles-lt-21cc-pancoran-jakarta-selatan/;Apartemen Kalibata City Tipe 2BR Fully Furnished Tw Raffles Lt 21CC Pancoran Jakarta Selatan;Jl. Raya Kalibata No.09/04, RT.1 Rt/RW.4, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750;RAWAJATI;PANCORAN;KOTA JAKARTA SELATAN;DKI JAKARTA;Kost Campur;AC-Access Card-Area parkir-CCTV-Dapur-Dispenser-Gym-IPL Exclude-Stasiun Duren Kalibata-Coffe Shop-Kalibata XXI-Puskesmas;Kamar Tidur Anak;3;4500000
https://infokost.id/listing/pablo-guesthouse-medan-satria-bekasi/;Pablo Guesthouse Medan Satria Bekasi;Perumahan Griya Harapan Permai, Jl. Mangga Barat IX Blok A4 No.24, Pejuang, Medan Satria, Kota Bekasi;PEJUANG;MEDAN SATRIA;KOTA BEKASI;JAWA BARAT;Kost Campur;AC-Area parkir-CCTV-Dapur-Jendela Menghadap Luar-Mal Grand Cakung-SPBU-Rumah Sakit Ibu & Anak THB-Klinik;Tipe A;20;2200000
https://infokost.id/listing/pablo-guesthouse-medan-satria-bekasi/;Pablo Guesthouse Medan Satria Bekasi;Perumahan Griya Harapan Permai, Jl. Mangga Barat IX Blok A4 No.24, Pejuang, Medan Satria, Kota Bekasi;PEJUANG;MEDAN SATRIA;KOTA BEKASI;JAWA BARAT;Kost Campur;AC-Area parkir-CCTV-Dapur-Jendela Menghadap Luar-Mal Grand Cakung-SPBU-Rumah Sakit Ibu & Anak THB-Klinik;Tipe B;20;2200000
https://infokost.id/listing/b30-residence-palmerah-jakarta-barat/;B30 Residence Palmerah Jakarta Barat;Jl. Anggrek Neli Murni V No.30, RW.1, Kemanggisan, Palmerah, West Jakarta City, Jakarta 11480;KEMANGGISAN;PALMERAH;KOTA JAKARTA BARAT;DKI JAKARTA;Kost Campur;AC-Area makan-Area parkir-CCTV-Cleaning service-Dapur-Dispenser-Jendela Menghadap Luar-Mall Taman Anggrek-Central Park-Universitas Esa Unggul-Stasiun Tanah Abang;Superior;5;2300000
